,id,age,capitalgain,capitalloss,country,education,educationnum,fnlwgt,hours,maritalstatus,occupation,race,relationship,salary,sex,workclass
30647,27358,37,0,0, United-States, Assoc-voc,11,247750,40, Married-civ-spouse, Protective-serv, Black, Husband, <=50K, Male, Local-gov
30648,1010,26,0,0, Germany, Some-college,10,109186,50, Married-civ-spouse, Sales, White, Husband, <=50K, Male, Private
30649,30674,20,0,0, United-States, HS-grad,9,122244,28, Never-married, ?, White, Not-in-family, <=50K, Female, ?
30650,18274,23,0,0, United-States, Some-college,10,35633,50, Never-married, Other-service, White, Not-in-family, <=50K, Male, State-gov
30651,19817,31,0,0, United-States, Bachelors,13,111363,40, Never-married, Exec-managerial, White, Not-in-family, <=50K, Male, Private
30652,19433,24,0,0, United-States, HS-grad,9,235722,40, Never-married, Other-service, White, Not-in-family, <=50K, Male, Private
30653,15200,43,0,0, United-States, Some-college,10,192712,40, Married-civ-spouse, Prof-specialty, White, Wife, >50K, Female, Federal-gov
30654,31164,29,0,0, United-States, Assoc-voc,11,404998,90, Married-civ-spouse, Farming-fishing, White, Husband, <=50K, Male, Self-emp-not-inc
30655,7163,42,0,0, United-States, HS-grad,9,284403,40, Divorced, Adm-clerical, Black, Not-in-family, <=50K, Male, Federal-gov
30656,19024,52,0,0, United-States, Some-college,10,279129,37, Never-married, Prof-specialty, White, Not-in-family, >50K, Male, Private
30657,5543,40,0,0, United-States, Assoc-acdm,12,169878,40, Married-civ-spouse, Exec-managerial, White, Wife, >50K, Female, Self-emp-inc
30658,31745,46,0,0, United-States, Prof-school,15,186410,50, Never-married, Exec-managerial, White, Not-in-family, >50K, Male, Private
30659,6273,31,0,0, United-States, Some-college,10,137814,30, Divorced, Sales, White, Own-child, <=50K, Female, Private
30660,17456,25,0,0, United-States, 10th,6,427744,40, Married-civ-spouse, Exec-managerial, White, Husband, <=50K, Male, Private
30661,10212,44,0,0, United-States, Bachelors,13,244974,44, Married-civ-spouse, Protective-serv, White, Husband, >50K, Male, State-gov
30662,21038,54,0,0, United-States, Bachelors,13,185407,60, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
30663,13748,38,0,0, ?, Masters,14,154568,40, Married-civ-spouse, Exec-managerial, Asian-Pac-Islander, Husband, <=50K, Male, Private
30664,21889,17,0,0, United-States, 12th,8,171080,20, Never-married, Handlers-cleaners, White, Own-child, <=50K, Male, Private
30665,4126,65,0,0, United-States, HS-grad,9,221026,20, Married-civ-spouse, Transport-moving, White, Husband, <=50K, Male, Local-gov
30666,25444,44,0,0, United-States, HS-grad,9,177083,40, Divorced, Adm-clerical, White, Not-in-family, <=50K, Female, Private
30667,18150,36,0,1887, United-States, HS-grad,9,180667,60, Married-civ-spouse, Craft-repair, White, Husband, >50K, Male, Private
30668,23624,56,0,0, United-States, Some-college,10,78090,48, Divorced, Sales, White, Unmarried, <=50K, Female, Self-emp-not-inc
30669,6461,59,0,0, Puerto-Rico, HS-grad,9,426001,20, Married-spouse-absent, Adm-clerical, White, Unmarried, <=50K, Female, Private
30670,8381,34,0,0, United-States, Some-college,10,189944,72, Never-married, Adm-clerical, Black, Not-in-family, <=50K, Female, Federal-gov
30671,9357,20,0,0, United-States, Some-college,10,211345,20, Never-married, Handlers-cleaners, White, Own-child, <=50K, Female, Private
30672,1044,44,7688,0, United-States, Bachelors,13,167005,60, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
30673,25151,31,0,1564, United-States, Masters,14,240441,40, Never-married, Exec-managerial, White, Not-in-family, >50K, Male, Private
30674,23816,71,0,2392, United-States, Bachelors,13,66624,60, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Self-emp-inc
30675,28243,23,0,0, United-States, HS-grad,9,259496,40, Never-married, Machine-op-inspct, White, Own-child, <=50K, Female, Private
30676,21139,28,0,0, United-States, Some-college,10,185647,45, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
30677,13302,41,0,0, United-States, Some-college,10,154076,50, Married-civ-spouse, Adm-clerical, White, Husband, >50K, Male, Private
30678,29158,38,0,0, United-States, HS-grad,9,207202,48, Married-civ-spouse, Machine-op-inspct, White, Husband, >50K, Male, Private
30679,22939,40,0,0, United-States, HS-grad,9,83859,30, Widowed, Machine-op-inspct, White, Own-child, <=50K, Female, Private
30680,3973,40,0,0, Ireland, HS-grad,9,120277,40, Never-married, Handlers-cleaners, White, Own-child, <=50K, Male, Private
30681,13717,29,0,0, United-States, Masters,14,273771,45, Never-married, Prof-specialty, White, Not-in-family, <=50K, Male, Local-gov
30682,2153,21,0,0, United-States, Some-college,10,300812,30, Never-married, ?, White, Own-child, <=50K, Male, ?
30683,9008,50,0,0, United-States, HS-grad,9,144361,40, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
30684,24778,59,0,0, United-States, HS-grad,9,121865,40, Divorced, Other-service, Black, Not-in-family, <=50K, Female, Private
30685,29828,40,0,0, United-States, Assoc-voc,11,175398,20, Divorced, Prof-specialty, White, Not-in-family, <=50K, Female, Private
30686,12877,38,0,0, United-States, Some-college,10,125324,80, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Self-emp-inc
30687,23208,50,0,0, United-States, 7th-8th,4,163921,40, Married-civ-spouse, Transport-moving, White, Husband, <=50K, Male, Local-gov
30688,29380,32,0,0, United-States, HS-grad,9,35595,50, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Self-emp-not-inc
30689,4828,34,0,0, ?, HS-grad,9,207668,54, Married-civ-spouse, Craft-repair, White, Husband, >50K, Male, Self-emp-inc
30690,30981,55,0,0, United-States, Assoc-acdm,12,296085,40, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Husband, >50K, Male, Local-gov
30691,19578,44,4386,0, United-States, Masters,14,193425,40, Married-civ-spouse, Prof-specialty, White, Wife, >50K, Female, Local-gov
30692,27743,22,0,0, Mexico, HS-grad,9,500720,40, Never-married, Adm-clerical, White, Own-child, <=50K, Female, Private
30693,22655,32,0,0, United-States, HS-grad,9,47932,40, Married-civ-spouse, Handlers-cleaners, White, Husband, <=50K, Male, Private
30694,14506,52,0,0, United-States, Some-college,10,112959,40, Widowed, Sales, White, Not-in-family, <=50K, Female, Private
30695,22169,21,0,0, United-States, Some-college,10,206008,50, Never-married, Adm-clerical, Black, Own-child, <=50K, Male, Private
30696,20232,54,0,0, United-States, 10th,6,222020,70, Divorced, Other-service, White, Not-in-family, <=50K, Male, Private
30697,5570,39,0,0, United-States, Bachelors,13,111499,40, Never-married, Exec-managerial, White, Not-in-family, <=50K, Female, Private
30698,34,30,0,0, United-States, Some-college,10,59951,40, Married-civ-spouse, Adm-clerical, White, Own-child, <=50K, Male, Federal-gov
30699,21191,42,0,0, United-States, Masters,14,213019,40, Never-married, Prof-specialty, White, Not-in-family, >50K, Female, Local-gov
30700,23061,37,1506,0, United-States, HS-grad,9,257042,40, Divorced, Craft-repair, White, Unmarried, <=50K, Male, Private
30701,16097,17,0,0, United-States, 10th,6,150106,20, Never-married, Sales, White, Own-child, <=50K, Female, Private
30702,30302,23,0,0, Vietnam, 10th,6,168009,40, Married-civ-spouse, Machine-op-inspct, Asian-Pac-Islander, Own-child, <=50K, Female, Private
30703,5022,44,0,0, United-States, HS-grad,9,173981,40, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
30704,11493,30,0,2057, United-States, HS-grad,9,148524,40, Married-civ-spouse, Transport-moving, White, Husband, <=50K, Male, Private
30705,26852,27,0,0, United-States, Bachelors,13,36851,41, Never-married, Machine-op-inspct, White, Not-in-family, <=50K, Male, Private
30706,14194,17,0,0, United-States, 9th,5,166290,20, Never-married, Other-service, White, Own-child, <=50K, Female, Private
30707,14436,39,0,0, United-States, HS-grad,9,168355,70, Married-civ-spouse, Exec-managerial, White, Husband, <=50K, Male, Self-emp-inc
30708,26944,39,0,1977, United-States, Masters,14,180686,45, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, Local-gov
30709,7918,22,0,0, United-States, Bachelors,13,126822,60, Never-married, Adm-clerical, White, Own-child, <=50K, Female, Private
30710,25627,22,0,0, United-States, Some-college,10,210165,40, Never-married, Craft-repair, White, Not-in-family, <=50K, Male, Self-emp-not-inc
30711,5263,42,0,0, United-States, Some-college,10,179557,40, Divorced, Tech-support, White, Not-in-family, <=50K, Female, Private
30712,17058,45,0,0, United-States, 11th,7,289468,40, Widowed, Other-service, White, Unmarried, <=50K, Female, Private
30713,13330,41,0,0, United-States, Some-college,10,47902,35, Married-civ-spouse, Sales, White, Husband, >50K, Male, Private
30714,24078,23,0,0, United-States, Some-college,10,210474,30, Never-married, Other-service, White, Own-child, <=50K, Female, Private
30715,13422,50,0,0, United-States, Some-college,10,108926,40, Divorced, Machine-op-inspct, Black, Not-in-family, <=50K, Female, Private
30716,29318,33,0,0, United-States, 12th,8,102821,40, Married-civ-spouse, Protective-serv, White, Husband, <=50K, Male, Private
30717,10956,43,0,0, United-States, HS-grad,9,396116,40, Married-civ-spouse, ?, White, Husband, <=50K, Male, ?
30718,31581,55,0,0, United-States, Prof-school,15,308746,55, Widowed, Prof-specialty, White, Not-in-family, >50K, Male, Self-emp-not-inc
30719,2057,37,8614,0, United-States, Assoc-voc,11,367237,40, Never-married, Prof-specialty, White, Not-in-family, >50K, Male, State-gov
30720,24679,49,0,0, United-States, Some-college,10,34446,40, Married-civ-spouse, Transport-moving, White, Husband, <=50K, Male, Private
30721,26102,38,0,1485, Cuba, Some-college,10,244803,60, Married-civ-spouse, Sales, White, Husband, >50K, Male, Self-emp-inc
30722,1316,24,0,0, United-States, HS-grad,9,96279,40, Never-married, Machine-op-inspct, White, Own-child, <=50K, Female, Private
30723,31730,34,0,0, United-States, Bachelors,13,384150,40, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
30724,14212,34,0,0, United-States, Assoc-voc,11,33442,40, Never-married, Other-service, White, Other-relative, <=50K, Female, Self-emp-not-inc
30725,31051,43,0,0, United-States, Bachelors,13,315971,45, Divorced, Exec-managerial, White, Not-in-family, >50K, Female, Private
30726,26736,22,0,0, Mexico, 10th,6,385540,40, Never-married, Other-service, White, Not-in-family, <=50K, Male, Private
30727,12816,23,0,0, United-States, Some-college,10,238831,40, Never-married, Adm-clerical, White, Own-child, <=50K, Male, Private
30728,6683,33,0,0, United-States, Assoc-voc,11,154227,40, Divorced, Sales, White, Not-in-family, <=50K, Male, Private
30729,21623,47,0,0, United-States, Some-college,10,188195,40, Married-civ-spouse, Prof-specialty, White, Husband, <=50K, Male, Private
30730,9679,29,0,0, Germany, HS-grad,9,190450,40, Married-civ-spouse, Sales, Asian-Pac-Islander, Husband, <=50K, Male, Self-emp-inc
30731,2310,64,0,0, United-States, HS-grad,9,201293,38, Widowed, Adm-clerical, White, Not-in-family, <=50K, Female, State-gov
30732,15390,55,0,0, United-States, HS-grad,9,168790,44, Married-civ-spouse, Transport-moving, White, Husband, <=50K, Male, Local-gov
30733,1507,58,0,0, United-States, HS-grad,9,48433,40, Married-civ-spouse, Exec-managerial, White, Husband, <=50K, Male, State-gov
30734,26621,42,0,0, United-States, Assoc-voc,11,272625,40, Divorced, Adm-clerical, Black, Unmarried, >50K, Female, Federal-gov
30735,15768,35,15024,0, United-States, Bachelors,13,81232,50, Married-civ-spouse, Sales, White, Husband, >50K, Male, Private
30736,2892,90,0,0, Puerto-Rico, Some-college,10,171956,40, Separated, Adm-clerical, White, Own-child, <=50K, Female, Private
30737,6282,59,0,0, United-States, Doctorate,16,171355,40, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
30738,11787,29,0,0, Ecuador, HS-grad,9,153805,40, Never-married, Machine-op-inspct, Other, Other-relative, <=50K, Male, Private
30739,7353,18,0,0, United-States, Some-college,10,192399,60, Never-married, ?, White, Own-child, <=50K, Male, ?
30740,12664,48,0,0, United-States, HS-grad,9,76017,25, Widowed, Other-service, White, Unmarried, <=50K, Female, Private
30741,22465,24,2463,0, United-States, 11th,7,229393,40, Never-married, Farming-fishing, White, Unmarried, <=50K, Male, Private
30742,4458,31,0,0, United-States, HS-grad,9,93589,40, Divorced, Protective-serv, Other, Own-child, <=50K, Male, State-gov
30743,14324,24,0,0, United-States, Assoc-voc,11,183594,20, Never-married, Craft-repair, White, Own-child, <=50K, Male, Private
30744,27067,30,0,0, United-States, Assoc-acdm,12,275232,36, Never-married, Prof-specialty, Black, Unmarried, <=50K, Female, Private
30745,30383,34,0,0, United-States, HS-grad,9,152246,52, Married-civ-spouse, Transport-moving, Amer-Indian-Eskimo, Husband, <=50K, Male, Private
30746,18294,20,0,0, United-States, HS-grad,9,133061,40, Never-married, Handlers-cleaners, White, Own-child, <=50K, Male, Private
30747,31512,31,0,0, China, Doctorate,16,298871,40, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Husband, <=50K, Male, Private
30748,5732,47,0,0, United-States, Bachelors,13,118506,60, Married-civ-spouse, Exec-managerial, White, Own-child, <=50K, Male, Self-emp-not-inc
30749,10879,34,0,0, United-States, HS-grad,9,183778,40, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
30750,4079,19,0,1719, United-States, Some-college,10,387215,16, Never-married, Tech-support, White, Own-child, <=50K, Male, Private
30751,23884,29,0,0, United-States, Some-college,10,535978,45, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
30752,26826,49,99999,0, United-States, Doctorate,16,43348,70, Never-married, Prof-specialty, White, Not-in-family, >50K, Male, Self-emp-not-inc
30753,31602,18,0,0, United-States, 10th,6,37720,40, Never-married, Machine-op-inspct, White, Own-child, <=50K, Male, Private
30754,21886,40,0,0, United-States, Bachelors,13,225660,45, Married-civ-spouse, Exec-managerial, White, Wife, >50K, Female, Private
30755,31901,37,0,0, United-States, HS-grad,9,271013,40, Divorced, Handlers-cleaners, White, Not-in-family, <=50K, Male, Private
30756,24703,22,0,0, United-States, Some-college,10,117363,35, Never-married, Adm-clerical, White, Not-in-family, <=50K, Female, Private
30757,24744,48,0,0, United-States, Some-college,10,197702,40, Married-civ-spouse, Transport-moving, White, Husband, <=50K, Male, Self-emp-not-inc
30758,10594,24,0,0, United-States, Bachelors,13,159580,75, Never-married, Other-service, Black, Own-child, <=50K, Female, Private
30759,13787,53,0,0, United-States, Some-college,10,47396,50, Married-civ-spouse, Adm-clerical, White, Husband, >50K, Male, Private
30760,24510,37,0,1902, United-States, HS-grad,9,193855,50, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
30761,30261,32,0,0, United-States, Masters,14,182926,40, Never-married, Prof-specialty, White, Not-in-family, <=50K, Male, Self-emp-not-inc
30762,7651,43,0,0, United-States, 11th,7,112607,60, Married-civ-spouse, Sales, White, Husband, <=50K, Male, Private
30763,6342,31,0,0, United-States, Bachelors,13,269654,48, Never-married, Sales, White, Not-in-family, <=50K, Male, Private
30764,9578,35,0,0, United-States, HS-grad,9,119006,38, Widowed, ?, White, Own-child, <=50K, Female, ?
30765,23762,47,0,0, United-States, HS-grad,9,34458,40, Married-civ-spouse, Farming-fishing, White, Husband, <=50K, Male, Private
30766,21735,49,0,0, United-States, Some-college,10,247378,20, Divorced, Prof-specialty, White, Not-in-family, <=50K, Female, State-gov
30767,18268,35,3908,0, United-States, Some-college,10,143152,27, Married-civ-spouse, Adm-clerical, White, Wife, <=50K, Female, Private
30768,27576,51,0,0, United-States, 11th,7,157043,40, Widowed, Handlers-cleaners, Black, Unmarried, <=50K, Female, Private
30769,9045,37,0,0, United-States, Assoc-voc,11,126011,40, Divorced, Tech-support, White, Own-child, <=50K, Male, Private
30770,22626,25,0,0, United-States, Bachelors,13,404951,38, Never-married, Exec-managerial, Black, Not-in-family, <=50K, Female, Private
30771,27777,54,0,0, United-States, Masters,14,136224,30, Divorced, Prof-specialty, White, Not-in-family, <=50K, Female, Self-emp-not-inc
30772,8370,26,0,0, United-States, HS-grad,9,35917,40, Married-civ-spouse, Sales, White, Husband, <=50K, Male, Private
30773,19128,46,0,0, United-States, Assoc-voc,11,164682,40, Separated, Prof-specialty, White, Not-in-family, <=50K, Male, Private
